stop_code,stop_lat,zone_id,stop_lon,stop_id,parent_station,stop_desc,stop_name,location_type
51502,-37.16718,merged_28,174.89525,stop_3408,,,Paerata Rd/Anchor Rd,1
51503,-37.175709999999995,merged_29,174.89921,stop_3409,,,Paerata Rd/Heights Rd,1
51504,-37.180890000000005,merged_28,174.89887,stop_3410,,,Paerata Rd/Butcher Rd,1
51505,-37.18833,merged_28,174.90153,stop_3411,,,Paerata Rd/Adams Dr,1
51506,-37.1898,merged_28,174.90263000000002,stop_3412,,,Paerata Rd/Crisp Ave,1
51507,-37.19173,merged_29,174.90323,stop_3413,,,Seddon St/Paerata Rd,1
51508,-37.195209999999996,merged_28,174.90158,stop_3414,,,Seddon St/Blair Ave,1
51509,-37.19822,merged_29,174.90129,stop_3415,,,Seddon St/Victoria St,1
51517,-37.20248,merged_29,174.89442,stop_3416,,,Helvetia Rd/Victoria St,1
51518,-37.19818,merged_29,174.8907,stop_3417,,,Helvetia Rd/Princess St,1
51520,-37.19079,merged_28,174.89879,stop_3418,,,Kayes Rd/Prado Dr,1
51522,-37.39747,merged_29,174.71188,stop_3419,,,Port Waikato,1
51524,-37.25874,merged_28,174.94746,stop_3420,,,Tuakau,1
51525,-37.24665,merged_29,174.73641,stop_3421,,,Kitchener Rd/Racecourse Rd,1
51526,-37.24622,merged_29,174.74018999999998,stop_3422,,,Kitchener Rd/Hamilton Dr,1
51527,-37.23639,merged_29,174.75001,stop_3423,,,Glenbrook Waiuku Rd/Shakespeare Rd,1
51528,-37.22958,merged_28,174.75011999999998,stop_3424,,,Glenbrook Waiuku Rd/Pukeoware Rd,1
51529,-37.22136,merged_29,174.74739,stop_3425,,,Glenbrook Waiuku Rd/Morley Rd,1
51530,-37.18893,merged_29,174.7663,stop_3426,,,Glenbrook Rd/Wymer Rd,1
51531,-37.18645,merged_29,174.77402,stop_3427,,,Glenbrook Rd/Smeaton Rd,1
51532,-37.15698,merged_29,174.80149,stop_3428,,,Kingseat Rd/Irwin Rd,1
51533,-37.12632,merged_28,174.80127,stop_3429,,,Mcrobbie Rd/Linwood Rd,1
51534,-37.11376,merged_28,174.83388,stop_3430,,,Linwood Rd/Kidd Rd,1
51535,-37.107690000000005,merged_28,174.85002,stop_3431,,,Linwood Rd/Charles Rd,1
51536,-37.101290000000006,merged_28,174.86098,stop_3432,,,Linwood Rd/Urquhart Rd,1
51537,-37.10026,merged_28,174.87794,stop_3433,,,Linwood Rd/Blackbridge Rd,1
51538,-37.09668,merged_29,174.88961,stop_3434,,,Linwood Rd/Karaka North Rd,1
51539,-37.083040000000004,merged_28,174.90833,stop_3435,,,Hingaia Rd/Towai Rd,1
51540,-37.081109999999995,merged_29,174.91192,stop_3436,,,Hingaia Rd/Oakland Rd,1
51549,-37.2103,merged_29,174.914,stop_3437,,,Wrightson Way/Svendsen Rd,1
51554,-37.06208,merged_29,174.94179,stop_3438,,,Great South Rd/Elliot St,1
51555,-36.95897,merged_28,174.82667,stop_3439,,,Vine St/Cleek Rd,1
51558,-36.937459999999994,merged_29,174.83719,stop_3440,,,Great South Rd/Hokonui Rd,1
51559,-37.02926,merged_28,174.89968000000002,stop_3441,,,Christmas Rd/Puriri Rd,1
51560,-37.03346,merged_29,174.87391000000002,stop_3442,,,Glenveagh Park Dr/Bohola Rise,1
51561,-37.03706,merged_29,174.87536,stop_3443,,,Glenveagh Park Dr/Carn Pl,1
51562,-37.03822,merged_28,174.88761,stop_3444,,,Mahia Rd/Volante Ave,1
51563,-37.03948,merged_28,174.88248000000002,stop_3445,,,Mahia Rd/Southview Pl,1
51564,-37.03924,merged_29,174.87806,stop_3446,,,Mahia Rd/Montego Pl,1
51565,-37.00971,merged_28,174.88898,stop_3447,,,Browns Rd/Manukau Superclinic,1
51566,-37.01084,merged_29,174.88568999999998,stop_3448,,,Browns Rd/Sturdee Rd,1
51567,-37.01319,merged_28,174.87873000000002,stop_3449,,,Browns Rd/Jellicoe Rd,1
51568,-36.97443,merged_28,174.8851,stop_3450,,,Preston Rd/Bairds Rd,1
51569,-36.9601,merged_28,174.79249,stop_3451,,,Bader Dr/Elmdon St,1
51570,-36.9555,merged_28,174.79048,stop_3452,,,McKenzie Rd/Hinau Rd,1
51571,-36.951209999999996,merged_28,174.79103999999998,stop_3453,,,Coronation Rd/Tanners Rd,1
51572,-37.00184,merged_29,174.8008,stop_3454,,,Laurence Stevens Dr/Hape Dr,1
51573,-36.94813,merged_28,174.81172,stop_3455,,,Favona Rd/Norana Ave,1
51574,-36.959379999999996,merged_29,174.79172,stop_3456,,,Bader Dr/Mangere College,1
51575,-36.98494,merged_28,174.78315,stop_3457,,,Airpark Dr/Hotel,1
51576,-37.067820000000005,merged_28,174.93091,stop_3458,,,Elliot St/Rushgreen Ave,1
51578,-36.9705,merged_29,174.86141999999998,stop_3459,,,Great South Rd/Butler Ave,1
51579,-36.9098,merged_29,174.81503,stop_3460,,,Station Rd/Penrose Station,1
51581,-37.20854,merged_29,174.89635,stop_3461,,,Beresford St/Wellington St,1
51582,-37.01285,merged_29,174.9112,stop_3462,,,Hill Rd/Charles Prevost Dr,1
51585,-37.0266,merged_29,174.89646000000002,stop_3463,,,Rogers Rd/Blossom Lane,1
51586,-37.070240000000005,merged_28,174.9686,stop_3464,,,Redcrest Rd/Dominion Rd,1
51587,-37.15579,merged_29,174.80086,stop_3465,,,Kingseat Rd/Irwin Rd,1
51588,-37.03763,merged_28,174.88881999999998,stop_3466,,,Mahia Rd/Mcdivitt St,1
51590,-37.2461,merged_29,174.73993000000002,stop_3467,,,Kitchener Rd/Netball Centre,1
51592,-36.971790000000006,merged_28,174.80232,stop_3468,,,Mascot Ave/Canning Cr,1
51593,-36.9712,merged_28,174.78643,stop_3469,,,Kirkbride Rd/Viscount St,1
51594,-36.9669,merged_28,174.78533000000002,stop_3470,,,Kirkbride Rd/McKenzie Rd,1
51595,-36.96805,merged_28,174.82351,stop_3471,,,Massey Rd/Buckland Rd,1
51596,-36.9602,merged_29,174.83186,stop_3472,,,Massey Rd/Gray Ave,1
51597,-36.94404,merged_29,174.84133,stop_3473,,,Mason Ave/Otahuhu Library,1
51598,-36.96112,merged_28,174.85406,stop_3474,,,Great South Rd/Papatoetoe Intermediate,1
51600,-36.96788,merged_29,174.85917,stop_3475,,,Great South Rd/Hunters Corner,1
51601,-36.98024,merged_28,174.87612,stop_3476,,,Great South Rd/Caspar Rd,1
51602,-36.975229999999996,merged_29,174.82538,stop_3477,,,Haddon St/Aorere Park,1
51603,-36.97356,merged_28,174.83018,stop_3478,,,Cheviot St/Raglan St,1
51604,-36.9826,merged_29,174.86732,stop_3479,,,Carruth Rd/Ftzroy St,1
51605,-36.9865,merged_29,174.86316000000002,stop_3480,,,Puhinui Rd/Grayson Ave,1
51606,-36.99859,merged_29,174.87497,stop_3481,,,Wiri Station Rd/Lambie Dr,1
51607,-37.01162,merged_28,174.88342,stop_3482,,,Browns Rd/Manurewa High,1
51608,-37.03987,merged_29,174.89663000000002,stop_3483,,,Coxhead Rd/Wattle Farm Rd,1
51609,-37.0189,merged_28,174.89408,stop_3484,,,Great South Rd/Kelvyn Grove,1
51610,-37.032340000000005,merged_28,174.90543,stop_3485,,,Great South Rd/Mahia Rd,1
51611,-37.05075,merged_28,174.92948,stop_3486,,,Great South Rd/Walters Rd,1
51612,-37.054,merged_29,174.93277,stop_3487,,,Great South Rd/Waterview Rd,1
51613,-37.055659999999996,merged_28,174.93489,stop_3488,,,Great South Rd/Trentham Rd,1
51614,-37.06365,merged_29,174.94492,stop_3489,,,Railway St/Averill St,1
51615,-37.07667,merged_29,174.94257,stop_3490,,,Great South Rd/Rosehill Dr,1
51616,-37.02904,merged_28,174.90309,stop_3491,,,Great South Rd/Kevale Pl,1
51617,-37.02988,merged_29,174.90393,stop_3492,,,Great South Rd/Kevale Pl,1
51618,-37.06022,merged_28,174.94195,stop_3493,,,O'Shannessey St/Service Lane,1
51619,-37.05451,merged_28,174.94986,stop_3494,,,Old Wairoa Rd/Alma Cr,1
51620,-37.04495,merged_28,174.9114,stop_3495,,,Conifer Grove (Temp),1
51622,-36.93715,merged_28,174.84788999999998,stop_3496,,,Luke St/Otahuhu Intermediate,1
51623,-36.94278,merged_28,174.84045,stop_3497,,,Station Rd/Otahuhu Primary,1
51626,-36.96622,merged_29,174.79215,stop_3498,,,Idlewild Ave/Valiant St,1
51627,-36.96723,merged_28,174.78718999999998,stop_3499,,,Idlewild Ave/Lynette Pl,1
51628,-36.953559999999996,merged_28,174.80281000000002,stop_3500,,,Robertson Rd/Walmsley Rd,1
51629,-36.9498,merged_28,174.83601000000002,stop_3501,,,Walmsley Rd/Lippiatt Rd,1
51631,-36.96366,merged_29,174.80687,stop_3502,,,Robertson Rd/Mckinstry Ave,1
51633,-37.05058,merged_28,174.87582,stop_3503,,,Scotsmoor Dr/Reremoana School,1
51634,-36.97269,merged_29,174.86807,stop_3504,,,Tui Rd/Rose Rd,1
51635,-37.00496,merged_28,174.78527,stop_3505,,,International Airport Arrive,1
51636,-36.94407,merged_29,174.8469,stop_3506,,,Church St/High St,1
51637,-37.02597,merged_28,174.86727,stop_3507,,,Wordsworth Rd/Roscommon Rd,1
51639,-36.964659999999995,merged_29,174.80726,stop_3508,,,Robertson Rd/Kivell Cl,1
51640,-36.92882,merged_28,174.69481000000002,stop_3509,,,Connaught St/Connell St,1
51641,-36.928709999999995,merged_29,174.69045,stop_3510,,,Connaught St/Craigavon Park,1
51642,-36.92583,merged_29,174.69901000000002,stop_3511,,,Gilfillan St/Endeavour St,1
51643,-36.92729,merged_28,174.67057,stop_3512,,,Stottholm Rd/Golf Rd Shops,1
51644,-36.9309,merged_28,174.66836999999998,stop_3513,,,Stottholm Rd/Dolbear St,1
51645,-36.90299,merged_28,174.68276,stop_3514,,,Binsted Rd/Riverbank Rd,1
51646,-36.8896,merged_28,174.67959,stop_3515,,,Avondale Rd/Maire St,1
51647,-36.88778,merged_29,174.68397,stop_3516,,,Avondale Rd/Rosebank Shops,1
51648,-36.90013,merged_29,174.7055,stop_3517,,,Bollard Ave/Methuen Rd,1
51649,-37.014790000000005,merged_29,174.8598,stop_3518,,,Roscommon Rd/Bolderwood Pl,1
51650,-37.00996,merged_28,174.86023,stop_3519,,,Langley Rd/Roscommon Rd,1
51651,-37.006879999999995,merged_29,174.86244,stop_3520,,,Langley Rd/Tacoma Rd,1
51652,-37.00096,merged_28,174.85234,stop_3521,,,Roscommon Rd/Jerry Green St,1
51653,-36.99573,merged_28,174.85396,stop_3522,,,Cavendish Dr/Nesdale Ave,1
51654,-36.9935,merged_29,174.85945,stop_3523,,,Cavendish Dr/Glasgow Ave,1
51655,-36.99149,merged_28,174.86462,stop_3524,,,Cavendish Dr/Grayson Ave,1
51656,-36.98966,merged_29,174.87108999999998,stop_3525,,,Cavendish Dr/Supa Centa,1
51657,-36.992290000000004,merged_29,174.86362,stop_3526,,,Cavendish Dr/Ranfurly Rd,1
51658,-37.021359999999994,merged_29,174.86289,stop_3527,,,Finlayson Ave/Roscommon Rd,1
51659,-36.974759999999996,merged_28,174.82975,stop_3528,,,Raglan St/Cheviot St,1
51660,-36.96869,merged_28,174.81256000000002,stop_3529,,,Robertson Rd/Ashley Ave,1
51662,-37.01582,merged_29,174.87114,stop_3530,,,Browns Rd/Rowandale Ave,1
51663,-37.01853,merged_28,174.86318,stop_3531,,,Browns Rd/Roscommon Rd,1
51664,-37.0707,merged_29,174.97688,stop_3532,,,Brooke Rd/Gibbs Cr,1
51666,-37.06167,merged_28,174.94893000000002,stop_3533,,,Clevedon Rd/Willis Rd,1
51667,-37.06037,merged_29,174.95084,stop_3534,,,Clevedon Rd/Shirley Ave,1
51668,-37.05545,merged_29,174.95815,stop_3535,,,Clevedon Rd and Busing,1
51669,-37.0723,merged_28,174.97082,stop_3536,,,Dominion Rd/Mack Pl,1
51670,-37.0547,merged_28,174.96674,stop_3537,,,Dominion Rd/Cargill St,1
51671,-37.05507,merged_29,174.94806,stop_3538,,,Old Wairoa Rd/Halberg St,1
51672,-37.05657,merged_29,174.9433,stop_3539,,,Old Wairoa Rd/Porchester Rd,1
51676,-37.07209,merged_29,174.97673999999998,stop_3540,,,Red Hill Rd/Redmount Pl,1
51677,-37.07006,merged_29,174.97939,stop_3541,,,Red Hill Rd/Gibbs Cr,1
51678,-37.06883,merged_28,174.97151000000002,stop_3542,,,Redcrest Ave/Balmerino Ave,1
51679,-37.066,merged_28,174.9604,stop_3543,,,Settlement Rd/Albion Pl,1
51680,-37.0642,merged_28,174.97034,stop_3544,,,Settlement Rd/Oakleaf Dr,1
51681,-37.06223,merged_28,174.94928000000002,stop_3545,,,Willis Rd/Alpha St,1
51682,-36.9865,merged_28,174.84428,stop_3546,,,Pah Rd/Margaret Rd,1
51683,-37.025079999999996,merged_29,174.91961,stop_3547,,,Hyperion Dr/Horlicks Pl,1
51684,-37.0289,merged_28,174.91368,stop_3548,,,Hyperion Dr/Trimdon St,1
51685,-37.000009999999996,merged_29,174.8707,stop_3549,,,Wiri Station Rd/Mana Pl,1
51686,-37.02548,merged_28,174.91787,stop_3550,,,Hyperion Dr/Nearco St,1
51687,-37.027609999999996,merged_28,174.91557,stop_3551,,,Hyperion Dr/Eulogy Pl,1
51688,-36.993190000000006,merged_28,174.89728,stop_3552,,,Everglade Dr/De Havilland Dr,1
51692,-37.0407,merged_29,174.92056000000002,stop_3553,,,Station Rd/Takanini Station,1
51693,-37.18796,merged_28,174.82763,stop_3554,,,Mauku Rd/Patumahoe Village,1
51694,-37.19339,merged_29,174.89401999999998,stop_3555,,,Beatty Rd/Holland St,1
51695,-37.20827,merged_29,174.89113,stop_3556,,,Beresford St/Puni Rd,1
51696,-37.19409,merged_28,174.88982,stop_3557,,,Birdwood Rd/Frank Hewitt St,1
51697,-37.18823,merged_28,174.91226,stop_3558,,,Cape Hill Rd/Tokerau Cr,1
51698,-37.203920000000004,merged_28,174.89706,stop_3559,,,Harris St/Wellington St,1
51699,-37.18972,merged_29,174.90753999999998,stop_3560,,,Cape Hill Rd/Hawke Pl,1
51700,-37.214690000000004,merged_29,174.90649,stop_3561,,,John St/Trevors Pl,1
51701,-37.21048,merged_29,174.90628999999998,stop_3562,,,Nelson St/John St,1
51702,-37.21161,merged_29,174.8968,stop_3563,,,Wellington St/Ward St,1
51703,-37.216,merged_29,174.89716,stop_3564,,,Wellington St/Kitchener Rd,1
51704,-37.20402,merged_29,174.89428,stop_3565,,,West St/Paterson Ave,1
51705,-37.2061,merged_28,174.89047,stop_3566,,,West St/Arvidson Way,1
51706,-37.06684,merged_29,174.9252,stop_3567,,,Normanby Rd East/Harbourside Dr,1
51707,-37.0736,merged_29,174.92512,stop_3568,,,Hingaia Rd/Harbourside Dr,1
51708,-37.07347,merged_28,174.93797,stop_3569,,,Beach Rd/Argyle Ave,1
51709,-37.06576,merged_29,174.91782,stop_3570,,,Capriana Dr/Lombardia Way,1
51710,-37.063,merged_28,174.92246,stop_3571,,,Harbourside Dr/Corsica Way,1
51711,-37.07117,merged_28,174.91825,stop_3572,,,Pararekau Rd/Normanby Rd,1
51712,-37.06946,merged_29,174.91613,stop_3573,,,Pararekau Rd/Island View Rd,1
51713,-37.07461,merged_29,174.92238999999998,stop_3574,,,Pararekau Rd/Hingaia Rd,1
51714,-37.24725,merged_29,174.74501999999998,stop_3575,,,Kitchener Rd/Country Club Lane,1
51715,-37.24904,merged_29,174.74942,stop_3576,,,Kitchener Rd/Colombo Rd,1
51716,-37.25121,merged_28,174.7548,stop_3577,,,Waiuku Rd/Masters Rd,1
51718,-36.972970000000004,merged_28,174.8058,stop_3578,,,Friesian Dr/Nevis Pl,1
51719,-36.97486,merged_29,174.81108999999998,stop_3579,,,Friesian Dr/Wayne Dr,1
51720,-36.974309999999996,merged_28,174.8104,stop_3580,,,Friesian Dr/Imrie Ave,1
51721,-36.97356,merged_28,174.80876999999998,stop_3581,,,Friesian Dr/Ashgrove Rd,1
51722,-36.97339,merged_29,174.80743999999999,stop_3582,,,Friesian Dr/Duggan Ave,1
51723,-37.02015,merged_28,174.89431000000002,stop_3583,,,Northcrest Way/Maich Rd,1
51724,-37.02293,merged_29,174.90028,stop_3584,,,Alfriston Rd/Great South Rd,1
51725,-37.02163,merged_28,174.89459,stop_3585,,,Maich Rd/Station Rd,1
51726,-37.05008,merged_29,174.9363,stop_3586,,,Porchester Rd/Russell Ave,1
51727,-37.04679,merged_29,174.93454,stop_3587,,,Porchester Rd/Sires Parkway,1
51728,-37.04534,merged_29,174.934,stop_3588,,,Porchester Rd/Marengo Parkway,1
51729,-37.05669,merged_29,174.9401,stop_3589,,,Porchester Rd/Old Wairoa Rd,1
51732,-37.0215,merged_29,174.91718,stop_3590,,,Magic Way/Riverton Dr,1
51733,-37.02017,merged_29,174.91378999999998,stop_3591,,,Magic Way/Skelton Ave,1
51734,-37.25026,merged_29,174.7503,stop_3592,,,Colombo Rd/Kitchener Rd,1
51735,-37.25524,merged_29,174.74553,stop_3593,,,Colombo Rd/Springvale Rd,1
51736,-37.255340000000004,merged_29,174.74034,stop_3594,,,Victoria Ave/Colombo Rd,1
51737,-37.039429999999996,merged_28,174.92394,stop_3595,,,Takanini School Rd/Station Rd,1
51739,-37.03633,merged_29,174.92266,stop_3596,,,Takanini School Rd/Manuroa Rd,1
51740,-37.0461,merged_29,174.9232,stop_3597,,,Great South Rd/Beach Rd,1
51741,-36.961529999999996,merged_29,174.88997,stop_3598,,,Ormiston Rd/East Tamaki Rd,1
51742,-36.95407,merged_29,174.81226999999998,stop_3599,,,Lenore Rd/Freda Pl,1
51744,-36.95713,merged_29,174.81649,stop_3600,,,Archboyd Ave/Bicknell Rd,1
51745,-36.95474,merged_28,174.81628,stop_3601,,,Bicknell Rd/Otago Pl,1
51747,-37.191140000000004,merged_28,174.90473,stop_3602,,,Cape Hill Rd/Edinburgh St,1
51748,-37.19749,merged_28,174.91539,stop_3603,,,East St/Cromwell Pl,1
51749,-37.20208,merged_29,174.90405,stop_3604,,,Massey Ave/Edinburgh St,1
51750,-37.21645,merged_29,174.90407,stop_3605,,,Kitchener Rd/Thomas Moore Pl,1
51751,-37.24831,merged_29,174.73016,stop_3606,,,Queen Street/Kitchener Rd,1
51753,-36.96461,merged_29,174.90738000000002,stop_3607,,,Ormiston Rd/Ormiston Hospital,1
51755,-36.96351,merged_28,174.90046999999998,stop_3608,,,Ormiston Rd/Bishop Lenihan Lane,1
51756,-36.966120000000004,merged_28,174.91455,stop_3609,,,Ormiston Rd/Ormiston Town Centre,1
51757,-36.96751,merged_28,174.92401,stop_3610,,,Ormiston Rd/Murphys Rd,1
51758,-36.96755,merged_29,174.92177,stop_3611,,,Ormiston Rd/Geranium Ave,1
51759,-36.97607,merged_28,174.84916,stop_3612,,,Shirley Rd/Jennifer Pl,1
51760,-36.97551,merged_28,174.83597,stop_3613,,,Portage Rd/Mcdonald Rd,1
51761,-36.980959999999996,merged_29,174.83066000000002,stop_3614,,,Portage Rd/Selfs Rd,1
51762,-36.929109999999994,merged_28,174.89743,stop_3615,,,Harris Rd/Ti Rakau Dr,1
51763,-36.98052,merged_28,174.83094,stop_3616,,,Portage Rd/Skipton St,1
51764,-36.95117,merged_28,174.84346000000002,stop_3617,,,Mangere Rd/Piki Thompson Way,1
51765,-36.94082,merged_29,174.84292,stop_3618,,,Princes St/Atkinson Ave,1
51767,-36.96529,merged_29,174.81519,stop_3619,,,Buckland Rd/Ashley Ave,1
51768,-36.96819,merged_28,174.82208,stop_3620,,,Buckland Rd/Massey Rd,1
51769,-37.01684,merged_28,174.86813,stop_3621,,,Browns Rd/Dagenham St,1
51770,-37.01532,merged_29,174.87286,stop_3622,,,Browns Rd/Russell Rd,1
51771,-37.24815,merged_28,174.72905,stop_3623,,,Constable Rd/King St,1
51772,-36.952870000000004,merged_28,174.88994,stop_3624,,,Valder Ave/Springs Rd,1
51773,-37.07379,merged_29,174.94263,stop_3625,,,Great South Rd/Butterworth Ave,1
51774,-36.950340000000004,merged_29,174.89189,stop_3626,,,Springs Rd/Lady Ruby Dr,1
51775,-37.086729999999996,merged_28,174.9423,stop_3627,,,Great South Rd/Gatland Rd,1
51776,-37.05418,merged_28,174.93828,stop_3628,,,Porchester Rd/Waitaua St,1
51777,-37.04932,merged_28,174.93578,stop_3629,,,PorchesterRd/Glenburn Pl,1
51778,-37.05342,merged_28,174.93777,stop_3630,,,Porchester Rd/Waterview Rd East,1
51779,-36.98884,merged_28,174.88277,stop_3631,,,Great South Rd/Ronwood Ave,1
51780,-36.93414,merged_28,174.83522,stop_3632,,,Great South Rd/Mt Richmond Domain,1
51781,-36.92358,merged_28,174.83024,stop_3633,,,Great South Rd/Sylvia Park Rd,1
51782,-36.93035,merged_28,174.83437,stop_3634,,,Great South Rd/Mt Richmond Drive,1
51783,-36.943220000000004,merged_29,174.84342,stop_3635,,,/Otahuhu Town Centre,1
51785,-36.97575,merged_29,174.81753999999998,stop_3636,,,Tidal Rd/Colin St,1
51786,-36.97974,merged_29,174.82459,stop_3637,,,Tidal Rd/Gee Pl,1
51787,-36.97813,merged_28,174.82108,stop_3638,,,Tidal Rd/Waokauri Pl,1
51788,-36.96072,merged_28,174.81377,stop_3639,,,Garus Ave/Cottingham Cres,1
51789,-36.95284,merged_29,174.83744,stop_3640,,,Mangere Rd/Middlemore Rd,1
51790,-36.96278,merged_28,174.89635,stop_3641,,,Ormiston Rd/Progressive Way,1
51791,-36.964929999999995,merged_29,174.93198,stop_3642,,,Valderama Drive/Terrasini Drive,1
51792,-36.95994,merged_28,174.87386,stop_3643,,,Bairds Rd/Kelpie Ln,1
51793,-36.93695,merged_29,174.88484,stop_3644,,,Cryers Rd/Echelon Place,1
51794,-37.19963,merged_28,174.90118999999999,stop_3645,,,Seddon St/Seddon Ln,1
51795,-37.05878,merged_28,174.94078000000002,stop_3646,,,Subway Rd/Great South Rd,1
51796,-37.0293,merged_29,174.91287,stop_3647,,,Hyperion Dr/Ribot Pl,1
51797,-37.00816,merged_28,174.87436,stop_3648,,,Dalgety Dr/Kerrs Rd,1
51798,-36.99868,merged_29,174.87708,stop_3649,,,Druces Rd/Wiri Station Rd,1
51799,-37.02516,merged_29,174.87521,stop_3650,,,Rowandale Ave/Benton Pl,1
51800,-37.02431,merged_29,174.87462,stop_3651,,,Rowandale Ave/Wordsworth Rd,1
51801,-37.25148,merged_28,174.73261000000002,stop_3652,,,Victoria Ave/Civic Pl,1
51802,-37.06452,merged_28,174.93778,stop_3653,,,Elliot St/Green St,1
51803,-37.08194,merged_29,174.93858,stop_3654,,,Goodwin Dr/Park Estate Rd,1
51804,-37.20382,merged_29,174.90081,stop_3655,,,Queen St/Wesley St,1
51805,-37.04201,merged_29,174.9263,stop_3656,,,Kauri Heart Ave/Wairepu St,1
5424,-36.872240000000005,merged_29,174.62223,stop_3657,stop_0957,,66 Swanson Rd,0
5429,-36.91044,merged_29,174.65284,stop_3658,stop_1129,,Opp 190 West Coast Rd,0
5458,-36.910579999999996,merged_29,174.65287,stop_3659,stop_1129,,192 West Coast Rd,0
5779,-36.90401,merged_28,174.688,stop_3660,stop_0183,,3009 Great North Rd,0
5841,-36.88061,merged_29,174.63113,stop_3661,stop_1019,,Stop A Henderson Interchange,0
5860,-36.881479999999996,merged_29,174.63132,stop_3662,stop_1019,,Stop B Henderson Interchange,0
5881,-36.87239,merged_29,174.62268,stop_3663,stop_0957,,57 Swanson Rd,0
5906,-36.90909,merged_29,174.68423,stop_3664,stop_0184,,Stop A New Lynn Interchange,0
5908,-36.90925,merged_29,174.68374,stop_3665,stop_0184,,Stop B New Lynn Interchange,0
5912,-36.90927,merged_29,174.68386,stop_3666,stop_0184,,Stop D New Lynn Interchange,0
5914,-36.90953,merged_29,174.68413,stop_3667,stop_0184,,Stop E New Lynn Interchange,0
5975,-36.86594,merged_29,174.57609,stop_3668,stop_0909,,Swanson Train Station Car Park,0
61000,-36.780640000000005,merged_28,174.99147,stop_3669,,,Ferry Terminal - Waiheke,1
61001,-36.78008,merged_29,174.99199,stop_3670,,,Matiatia Wharf,1
61002,-36.7814,merged_28,174.99925,stop_3671,,,65 Ocean View Rd,1
61003,-36.78092,merged_28,175.00669,stop_3672,,,Korora Rd and Ocean View,1
61004,-36.77926,merged_28,175.00725,stop_3673,,,Korora Rd and Waikare,1
61005,-36.78165,merged_29,175.00734,stop_3674,,,Ocean View Rd and Kuaka,1
61006,-36.78201,merged_29,175.009,stop_3675,,,Ocean View Rd and Oue,1
61007,-36.78365,merged_29,175.01138999999998,stop_3676,,,Ocean View Rd and Tui,1
61008,-36.78536,merged_28,175.01578999999998,stop_3677,,,Ocean View Rd and Moa,1
61009,-36.785070000000005,merged_29,175.01869,stop_3678,,,Goodwin Ave and Ocean View,1
61010,-36.7846,merged_29,175.02255,stop_3679,,,Goodwin Ave and Queens,1
61011,-36.7834,merged_28,175.02646000000001,stop_3680,,,Queens Dr and Hekerua,1
61012,-36.78416,merged_29,175.03021,stop_3681,,,Hauraki Rd and Queens,1
61013,-36.78301,merged_28,175.03378999999998,stop_3682,,,Hauraki Rd and Karaka,1
61014,-36.78482,merged_28,175.03312,stop_3683,,,18 Karaka Rd,1
61015,-36.78795,merged_28,175.03431,stop_3684,,,Queens Rd and Junction,1
61016,-36.787459999999996,merged_29,175.03745,stop_3685,,,45 Junction Rd,1
61017,-36.78575,merged_28,175.04096,stop_3686,,,Junction Rd and Hill,1
61018,-36.781279999999995,merged_29,175.04204,stop_3687,,,Palm Beach,1
61019,-36.78105,merged_28,175.04333,stop_3688,,,Palm Rd and Tiri View,1
61020,-36.780840000000005,merged_29,175.04592,stop_3689,,,Palm Rd near Palm Beach Store,1
61021,-36.78455,merged_28,175.04536000000002,stop_3690,,,Te Toki Rd and Hill,1
61022,-36.78718,merged_28,175.04428000000001,stop_3691,,,Te Toki Rd and Wilma,1
61023,-36.79092,merged_28,175.04802,stop_3692,,,Te Toki Rd and Bay,1
61028,-36.79358,merged_28,175.07787,stop_3693,,,Onetangi Rd and Totara,1
61029,-36.787209999999995,merged_29,175.07256,stop_3694,,,Seventh Ave and The Strand,1
61030,-36.79267,merged_28,175.0793,stop_3695,,,Eden Tce and Trig,1
61033,-36.7873,merged_29,175.0749,stop_3696,,,97 to opp 99 The Strand,1
61034,-36.7885,merged_29,175.08126000000001,stop_3697,,,Fourth Ave and the Strand,1
61035,-36.790040000000005,merged_28,175.08138,stop_3698,,,Onetangi Rd and Waiheke,1
61036,-36.80064,merged_28,175.07158,stop_3699,,,66 to 123 Onetangi Rd,1
61037,-36.8011,merged_29,175.06984,stop_3700,,,72 to 137 Onetangi Rd,1
61038,-36.80149,merged_28,175.06618999999998,stop_3701,,,82 to 191 Onetangi Rd,1
61040,-36.79748,merged_28,175.05558,stop_3702,,,Ostend Rd and Erua,1
61042,-36.79469,merged_28,175.05145,stop_3703,,,Ostend,1
61043,-36.7915,merged_28,175.0535,stop_3704,,,Waiheke Primary School,1
61045,-36.79645,merged_29,175.0477,stop_3705,,,Belguim St and Ostend,1
61046,-36.795840000000005,merged_28,175.04587,stop_3706,,,Belgium St,1
61047,-36.79929,merged_29,175.04554,stop_3707,,,Ostend Rd Near Albert,1
61048,-36.80229,merged_28,175.05971,stop_3708,,,Ostend Rd and O'Brien,1
61049,-36.79654,merged_29,175.04285,stop_3709,,,Wharf Rd and Putiki,1
61050,-36.79359,merged_28,175.04583,stop_3710,,,Wharf Rd and Muritai,1
61051,-36.79849,merged_28,175.04185,stop_3711,,,Wharf Rd and Causeway,1
61052,-36.79786,merged_28,175.04115,stop_3712,,,Causeway Rd and Ostend Domain,1
61053,-36.79999,merged_28,175.04251000000002,stop_3713,,,Wharf Rd and Ostend,1
